Région de l’établissement,Filière de formation très agrégée,Effectif total des candidats pour une formation,Effectif des admis néo bacheliers,Region Code
Provence Alpes Côte d'Azur,Licence,73,2,93
Provence Alpes Côte d'Azur,Licence,1706,255,93
Provence Alpes Côte d'Azur,Licence,3627,426,93
Provence Alpes Côte d'Azur,Licence,1226,134,93
Provence Alpes Côte d'Azur,Licence,837,63,93
Provence Alpes Côte d'Azur,Autre formation,828,26,93
Provence Alpes Côte d'Azur,Licence,37,0,93
Provence Alpes Côte d'Azur,Licence,891,69,93
Provence Alpes Côte d'Azur,Licence,834,55,93
Provence Alpes Côte d'Azur,Licence,1202,29,93
Provence Alpes Côte d'Azur,PACES,6000,1762,93
Provence Alpes Côte d'Azur,Autre formation,125,8,93
Provence Alpes Côte d'Azur,Licence,1010,57,93
Provence Alpes Côte d'Azur,Licence,3050,386,93
Provence Alpes Côte d'Azur,Autre formation,101,13,93
Provence Alpes Côte d'Azur,Autre formation,98,9,93
Bretagne,Autre formation,51,3,53
Auvergne-Rhône-Alpes,Autre formation,2576,90,84
Auvergne-Rhône-Alpes,Licence,911,97,84
Auvergne-Rhône-Alpes,Licence,737,79,84
Bretagne,Autre formation,511,1,53
Nouvelle-Aquitaine,Autre formation,26,1,75
Bourgogne-Franche-Comté,Autre formation,22,1,27
Bourgogne-Franche-Comté,Autre formation,10,0,27
Bourgogne-Franche-Comté,Autre formation,13,0,27
Grand Est,Autre formation,88,2,44
Pays de la Loire,Autre formation,100,2,52
Grand Est,Autre formation,16,3,44
Grand Est,Autre formation,37,0,44
Occitanie,Autre formation,66,3,76
Ile-de-France,Autre formation,29,1,11
Provence Alpes Côte d'Azur,Autre formation,62,1,93
Provence Alpes Côte d'Azur,Autre formation,154,7,93
Auvergne-Rhône-Alpes,BTS,268,14,84
Bourgogne-Franche-Comté,BTS,120,15,27
Bourgogne-Franche-Comté,BTS,57,10,27
Grand Est,Licence,799,112,44
Grand Est,Licence,128,11,44
Grand Est,Licence,555,39,44
Auvergne-Rhône-Alpes,Licence,741,62,84
Nouvelle-Aquitaine,BTS,594,23,75
Bourgogne-Franche-Comté,Licence,316,19,27
Auvergne-Rhône-Alpes,BTS,170,14,84
Auvergne-Rhône-Alpes,BTS,343,38,84
Auvergne-Rhône-Alpes,BTS,58,7,84
Auvergne-Rhône-Alpes,Autre formation,112,6,84
Auvergne-Rhône-Alpes,BTS,190,8,84
Nouvelle-Aquitaine,BTS,269,37,75
Grand Est,CPGE,139,17,44
Nouvelle-Aquitaine,Autre formation,219,6,75
Auvergne-Rhône-Alpes,Autre formation,1322,0,84
Nouvelle-Aquitaine,Autre formation,25,0,75
Occitanie,Autre formation,15,0,76
Normandie,BTS,109,19,28
Nouvelle-Aquitaine,Autre formation,506,22,75
Occitanie,BTS,180,7,76
Occitanie,BTS,139,9,76
Ile-de-France,Autre formation,66,17,11
Bretagne,Autre formation,2248,57,53
Ile-de-France,Autre formation,2396,26,11
Auvergne-Rhône-Alpes,CPGE,661,23,84
Bretagne,BTS,113,22,53
Auvergne-Rhône-Alpes,BTS,168,24,84
Bretagne,Autre formation,625,18,53
Ile-de-France,CPGE,1357,33,11
Ile-de-France,CPGE,998,51,11
Ile-de-France,BTS,3222,59,11
Ile-de-France,BTS,2557,32,11
Ile-de-France,BTS,1677,33,11
Provence Alpes Côte d'Azur,Autre formation,88,16,93
Ile-de-France,BTS,650,9,11
Ile-de-France,Autre formation,110,1,11
Ile-de-France,Autre formation,450,14,11
Ile-de-France,Autre formation,325,11,11
Bretagne,Autre formation,1549,73,53
Ile-de-France,Autre formation,2478,97,11
Ile-de-France,Autre formation,482,31,11
Grand Est,Autre formation,1676,86,44
Pays de la Loire,BTS,133,25,52
Auvergne-Rhône-Alpes,BTS,273,16,84
Pays de la Loire,BTS,157,14,52
Pays de la Loire,BTS,479,21,52
Occitanie,BTS,73,10,76
Occitanie,BTS,175,23,76
Occitanie,BTS,168,16,76
Ile-de-France,BTS,216,21,11
Grand Est,Autre formation,27,8,44
Bourgogne-Franche-Comté,Autre formation,39,13,27
Ile-de-France,Autre formation,204,19,11
Nouvelle-Aquitaine,Autre formation,1002,11,75
Occitanie,Autre formation,1326,16,76
Occitanie,Autre formation,987,10,76
Grand Est,Autre formation,996,10,44
Pays de la Loire,Autre formation,994,11,52
Provence Alpes Côte d'Azur,Autre formation,1329,19,93
Nouvelle-Aquitaine,Autre formation,8147,106,75
Bretagne,Autre formation,201,46,53
Bourgogne-Franche-Comté,BTS,165,25,27
Nouvelle-Aquitaine,BTS,62,8,75
Auvergne-Rhône-Alpes,BTS,174,23,84
Grand Est,Autre formation,21690,111,44
Nouvelle-Aquitaine,BTS,92,7,75
Nouvelle-Aquitaine,BTS,291,43,75
Grand Est,BTS,100,21,44
Pays de la Loire,BTS,118,13,52
Pays de la Loire,BTS,126,13,52
Pays de la Loire,BTS,91,11,52
Nouvelle-Aquitaine,Autre formation,19119,51,75
Occitanie,Autre formation,558,23,76
Occitanie,Autre formation,8087,66,76
Ile-de-France,Autre formation,248,18,11
Ile-de-France,Autre formation,5680,62,11
Bretagne,Autre formation,5717,35,53
Occitanie,Autre formation,5656,58,76
Ile-de-France,BTS,537,7,11
Ile-de-France,Autre formation,22,0,11
Ile-de-France,Autre formation,29,0,11
Ile-de-France,Autre formation,51,0,11
Ile-de-France,Autre formation,27,0,11
Ile-de-France,Autre formation,91,0,11
Ile-de-France,Autre formation,321,5,11
Ile-de-France,Autre formation,603,6,11
Ile-de-France,Autre formation,254,7,11
Provence Alpes Côte d'Azur,Autre formation,1291,2,93
Pays de la Loire,Autre formation,1302,4,52
Bourgogne-Franche-Comté,Autre formation,7764,17,27
Ile-de-France,Autre formation,7707,71,11
Pays de la Loire,Autre formation,7754,48,52
Ile-de-France,Autre formation,1271,4,11
Ile-de-France,Autre formation,7928,314,11
Ile-de-France,Autre formation,233,60,11
Auvergne-Rhône-Alpes,Autre formation,273,7,84
Ile-de-France,Licence,416,27,11
Pays de la Loire,Licence,141,36,52
Pays de la Loire,Licence,398,78,52
Pays de la Loire,Licence,303,36,52
Pays de la Loire,Licence,93,23,52
Pays de la Loire,Licence,394,45,52
Pays de la Loire,Licence,504,118,52
Pays de la Loire,Licence,141,22,52
Pays de la Loire,Licence,344,35,52
Pays de la Loire,BTS,219,13,52
Occitanie,Autre formation,236,20,76
Normandie,DUT,386,55,28
Normandie,DUT,325,36,28
Provence Alpes Côte d'Azur,DUT,966,52,93
Auvergne-Rhône-Alpes,DUT,601,65,84
Auvergne-Rhône-Alpes,DUT,1196,37,84
Auvergne-Rhône-Alpes,DUT,1919,41,84
Auvergne-Rhône-Alpes,Autre formation,1094,0,84
Auvergne-Rhône-Alpes,DUT,348,26,84
Auvergne-Rhône-Alpes,DUT,689,26,84
Auvergne-Rhône-Alpes,DUT,362,40,84
Bourgogne-Franche-Comté,DUT,1101,63,27
Bourgogne-Franche-Comté,DUT,801,64,27
Bourgogne-Franche-Comté,DUT,813,45,27
Bourgogne-Franche-Comté,DUT,885,81,27
Bourgogne-Franche-Comté,DUT,1290,118,27
Occitanie,DUT,444,43,76
Occitanie,DUT,2036,94,76
Occitanie,DUT,881,29,76
Nouvelle-Aquitaine,DUT,1104,65,75
Bretagne,DUT,959,74,53
Bretagne,DUT,1050,42,53
Bretagne,DUT,745,19,53
Bretagne,DUT,1509,42,53
Normandie,DUT,916,20,28
Normandie,DUT,1302,22,28
Ile-de-France,DUT,1367,67,11
Ile-de-France,DUT,903,20,11
Ile-de-France,DUT,854,20,11
Bourgogne-Franche-Comté,DUT,1205,76,27
Bourgogne-Franche-Comté,DUT,819,48,27
Bourgogne-Franche-Comté,DUT,536,21,27
Bretagne,DUT,284,24,53
Bretagne,DUT,589,64,53
Ile-de-France,DUT,2018,77,11
Grand Est,DUT,779,78,44
Grand Est,DUT,2040,130,44
Occitanie,DUT,1682,86,76
Occitanie,DUT,1357,98,76
Occitanie,DUT,1595,89,76
Occitanie,DUT,4544,75,76
Grand Est,DUT,534,37,44
Grand Est,DUT,1052,93,44
Grand Est,DUT,776,86,44
Grand Est,DUT,570,44,44
Grand Est,DUT,522,40,44
Provence Alpes Côte d'Azur,DUT,1866,24,93
Provence Alpes Côte d'Azur,DUT,383,17,93
Ile-de-France,DUT,5061,150,11
Ile-de-France,DUT,1201,79,11
Ile-de-France,DUT,1209,43,11
Occitanie,DUT,1388,106,76
Occitanie,DUT,1387,45,76
Bretagne,DUT,1770,78,53
Bretagne,DUT,801,35,53
Occitanie,DUT,1230,62,76
Normandie,DUT,1021,81,28
Normandie,DUT,2526,90,28
Ile-de-France,DUT,798,33,11
Bretagne,DUT,422,27,53
Bretagne,DUT,714,74,53
Ile-de-France,DUT,426,52,11
Ile-de-France,DUT,1179,15,11
Occitanie,DUT,1257,118,76
Provence Alpes Côte d'Azur,DUT,609,78,93
Provence Alpes Côte d'Azur,DUT,1129,81,93
Provence Alpes Côte d'Azur,DUT,613,23,93
Provence Alpes Côte d'Azur,DUT,1297,155,93
Occitanie,DUT,1588,143,76
Occitanie,DUT,3541,239,76
Occitanie,DUT,1024,47,76
Bretagne,DUT,1904,98,53
Bretagne,DUT,654,94,53
Ile-de-France,DUT,1892,52,11
Ile-de-France,DUT,1062,44,11
Ile-de-France,DUT,4140,159,11
Ile-de-France,DUT,4011,153,11
Nouvelle-Aquitaine,DUT,705,48,75
Normandie,DUT,893,71,28
Ile-de-France,Autre formation,40,1,11
Bourgogne-Franche-Comté,DUT,646,65,27
Bourgogne-Franche-Comté,DUT,387,62,27
Normandie,DUT,630,102,28
Normandie,DUT,402,22,28
Nouvelle-Aquitaine,DUT,288,46,75
Nouvelle-Aquitaine,DUT,1121,76,75
Nouvelle-Aquitaine,DUT,198,17,75
Auvergne-Rhône-Alpes,DUT,524,21,84
Grand Est,DUT,1920,125,44
Grand Est,DUT,423,34,44
Provence Alpes Côte d'Azur,DUT,3283,162,93
Pays de la Loire,DUT,1105,29,52
Pays de la Loire,DUT,2395,33,52
Pays de la Loire,DUT,3425,165,52
Nouvelle-Aquitaine,DUT,1360,69,75
Auvergne-Rhône-Alpes,DUT,1240,110,84
Auvergne-Rhône-Alpes,DUT,423,75,84
Auvergne-Rhône-Alpes,DUT,491,65,84
Auvergne-Rhône-Alpes,DUT,56,15,84
Provence Alpes Côte d'Azur,DUT,1007,54,93
Provence Alpes Côte d'Azur,DUT,419,25,93
Nouvelle-Aquitaine,DUT,1105,85,75
Auvergne-Rhône-Alpes,Autre formation,1083,0,84
Auvergne-Rhône-Alpes,DUT,821,9,84
Auvergne-Rhône-Alpes,DUT,556,33,84
Auvergne-Rhône-Alpes,DUT,851,41,84
Grand Est,DUT,198,12,44
Ile-de-France,DUT,4938,86,11
Grand Est,DUT,325,23,44
Grand Est,DUT,861,39,44
Ile-de-France,DUT,5959,319,11
Grand Est,DUT,498,45,44
Ile-de-France,DUT,1247,72,11
Ile-de-France,DUT,895,27,11
Ile-de-France,DUT,780,25,11
Grand Est,DUT,842,76,44
Nouvelle-Aquitaine,DUT,1612,92,75
Nouvelle-Aquitaine,DUT,1674,94,75
Nouvelle-Aquitaine,DUT,736,31,75
Nouvelle-Aquitaine,DUT,2135,58,75
Pays de la Loire,DUT,752,68,52
Pays de la Loire,DUT,1098,79,52
Pays de la Loire,DUT,2101,155,52
Pays de la Loire,Autre formation,1068,14,52
Pays de la Loire,DUT,566,69,52
Pays de la Loire,DUT,961,72,52
Nouvelle-Aquitaine,DUT,935,77,75
Nouvelle-Aquitaine,DUT,1518,68,75
Pays de la Loire,Autre formation,41,0,52
Pays de la Loire,DUT,479,37,52
Pays de la Loire,Licence,52,9,52
Pays de la Loire,Licence,123,30,52
Pays de la Loire,Licence,70,10,52
Auvergne-Rhône-Alpes,BTS,266,23,84
Auvergne-Rhône-Alpes,BTS,349,17,84
Pays de la Loire,Licence,83,11,52
Normandie,Autre formation,549,20,28
Ile-de-France,Licence,13,1,11
Ile-de-France,Licence,2,0,11
Ile-de-France,Licence,29,3,11
Ile-de-France,Licence,109,10,11
Ile-de-France,Licence,37,4,11
Occitanie,Autre formation,21715,167,76
Auvergne-Rhône-Alpes,Autre formation,655,25,84
Grand Est,Autre formation,18523,191,44
Occitanie,Autre formation,18103,284,76
Nouvelle-Aquitaine,BTS,83,20,75
Nouvelle-Aquitaine,BTS,22,1,75
Nouvelle-Aquitaine,BTS,89,6,75
Auvergne-Rhône-Alpes,Licence,605,49,84
Auvergne-Rhône-Alpes,Licence,111,3,84
Auvergne-Rhône-Alpes,Autre formation,121,6,84
Bretagne,Licence,113,32,53
Bretagne,Licence,23,5,53
Bretagne,Licence,12,5,53
Occitanie,Licence,413,66,76
Occitanie,Licence,45,5,76
Occitanie,Licence,214,30,76
Occitanie,Licence,38,8,76
Ile-de-France,Licence,39,4,11
Ile-de-France,Licence,17,0,11
Ile-de-France,Licence,50,4,11
Ile-de-France,Licence,40,8,11
Nouvelle-Aquitaine,BTS,153,28,75
Auvergne-Rhône-Alpes,Autre formation,552,12,84
Pays de la Loire,BTS,187,23,52
Auvergne-Rhône-Alpes,BTS,128,11,84
Provence Alpes Côte d'Azur,BTS,246,12,93
Auvergne-Rhône-Alpes,Autre formation,795,24,84
Occitanie,BTS,198,21,76
Occitanie,BTS,648,13,76
Nouvelle-Aquitaine,BTS,222,10,75
Occitanie,Licence,537,82,76
Occitanie,Licence,290,21,76
Occitanie,Licence,406,36,76
Occitanie,Licence,163,39,76
Occitanie,Licence,1339,163,76
Ile-de-France,Autre formation,470,0,11
Auvergne-Rhône-Alpes,BTS,228,15,84
Auvergne-Rhône-Alpes,BTS,108,13,84
Grand Est,DUT,951,105,44
Auvergne-Rhône-Alpes,BTS,514,44,84
Auvergne-Rhône-Alpes,BTS,311,27,84
Auvergne-Rhône-Alpes,BTS,235,31,84
Auvergne-Rhône-Alpes,BTS,163,18,84
Occitanie,Autre formation,5570,128,76
Normandie,Autre formation,90,4,28
Normandie,Autre formation,193,8,28
Nouvelle-Aquitaine,Autre formation,375,44,75
Normandie,Autre formation,78,23,28
Bretagne,Autre formation,7768,14,53
Bretagne,Autre formation,1313,0,53
Nouvelle-Aquitaine,BTS,176,27,75
Auvergne-Rhône-Alpes,BTS,75,10,84
Auvergne-Rhône-Alpes,DUT,1976,115,84
Auvergne-Rhône-Alpes,DUT,1023,85,84
Auvergne-Rhône-Alpes,DUT,107,22,84
Auvergne-Rhône-Alpes,DUT,134,19,84
Provence Alpes Côte d'Azur,DUT,1940,72,93
Provence Alpes Côte d'Azur,DUT,3858,103,93
Provence Alpes Côte d'Azur,DUT,570,48,93
Provence Alpes Côte d'Azur,Autre formation,1077,3,93
Provence Alpes Côte d'Azur,Autre formation,1076,2,93
Provence Alpes Côte d'Azur,DUT,720,50,93
Provence Alpes Côte d'Azur,DUT,1054,74,93
Provence Alpes Côte d'Azur,DUT,2621,52,93
Auvergne-Rhône-Alpes,DUT,295,32,84
Auvergne-Rhône-Alpes,DUT,79,24,84
Auvergne-Rhône-Alpes,DUT,1724,63,84
Auvergne-Rhône-Alpes,DUT,4902,147,84
Auvergne-Rhône-Alpes,DUT,988,74,84
Grand Est,DUT,473,71,44
Occitanie,BTS,223,19,76
Occitanie,BTS,242,29,76
Occitanie,BTS,72,4,76
Occitanie,BTS,98,13,76
Occitanie,BTS,373,33,76
Occitanie,BTS,119,11,76
Auvergne-Rhône-Alpes,CPGE,657,34,84
Auvergne-Rhône-Alpes,BTS,219,23,84
Auvergne-Rhône-Alpes,BTS,230,16,84
Ile-de-France,BTS,371,17,11
Pays de la Loire,BTS,147,30,52
Pays de la Loire,BTS,48,5,52
Pays de la Loire,BTS,86,13,52
Pays de la Loire,Autre formation,373,16,52
Ile-de-France,BTS,275,11,11
Auvergne-Rhône-Alpes,BTS,225,27,84
Auvergne-Rhône-Alpes,BTS,888,44,84
Auvergne-Rhône-Alpes,BTS,407,12,84
Pays de la Loire,BTS,143,17,52
Pays de la Loire,BTS,74,13,52
Pays de la Loire,BTS,80,14,52
Grand Est,BTS,248,24,44
Ile-de-France,BTS,370,5,11
Ile-de-France,Autre formation,283,7,11
Ile-de-France,BTS,699,23,11
Auvergne-Rhône-Alpes,BTS,182,9,84
Provence Alpes Côte d'Azur,BTS,233,10,93
Pays de la Loire,BTS,189,15,52
Ile-de-France,BTS,226,16,11
Pays de la Loire,BTS,85,18,52
Pays de la Loire,BTS,88,13,52
Occitanie,BTS,315,13,76
Occitanie,BTS,767,25,76
Nouvelle-Aquitaine,BTS,440,25,75
Nouvelle-Aquitaine,BTS,98,11,75
Ile-de-France,BTS,116,13,11
Grand Est,BTS,331,24,44
Normandie,BTS,110,10,28
Normandie,BTS,143,11,28
Provence Alpes Côte d'Azur,BTS,90,10,93
Occitanie,BTS,125,14,76
Nouvelle-Aquitaine,BTS,64,8,75
Grand Est,BTS,433,28,44
Grand Est,BTS,103,19,44
Normandie,BTS,209,16,28
Grand Est,BTS,80,9,44
Normandie,BTS,124,13,28
Normandie,BTS,121,8,28
Bretagne,BTS,141,25,53
Nouvelle-Aquitaine,BTS,93,24,75
Provence Alpes Côte d'Azur,BTS,103,4,93
Provence Alpes Côte d'Azur,BTS,117,8,93
Bretagne,BTS,306,20,53
Bretagne,BTS,316,9,53
Pays de la Loire,BTS,158,22,52
Pays de la Loire,BTS,186,20,52
Pays de la Loire,BTS,159,13,52
Auvergne-Rhône-Alpes,BTS,140,21,84
Grand Est,BTS,385,17,44
Pays de la Loire,BTS,710,28,52
Bretagne,BTS,172,28,53
Bretagne,BTS,72,16,53
Normandie,BTS,196,18,28
Bretagne,BTS,317,30,53
Grand Est,BTS,170,24,44
Normandie,BTS,103,5,28
Occitanie,BTS,99,9,76
Nouvelle-Aquitaine,BTS,236,25,75
Ile-de-France,BTS,178,34,11
Grand Est,CPGE,667,75,44
Grand Est,BTS,695,29,44
Grand Est,BTS,712,21,44
Ile-de-France,CPGE,1087,58,11
Ile-de-France,CPGE,200,32,11
Ile-de-France,BTS,1201,26,11
Provence Alpes Côte d'Azur,BTS,222,23,93
Ile-de-France,CPGE,423,13,11
Grand Est,BTS,985,37,44
Grand Est,Autre formation,103,9,44
Normandie,BTS,136,11,28
Normandie,BTS,228,16,28
Normandie,BTS,244,20,28
Nouvelle-Aquitaine,BTS,859,20,75
Nouvelle-Aquitaine,BTS,214,21,75
Nouvelle-Aquitaine,BTS,376,23,75
Grand Est,BTS,87,20,44
Ile-de-France,BTS,1307,32,11
Nouvelle-Aquitaine,BTS,155,16,75
Grand Est,Autre formation,35,13,44
Ile-de-France,BTS,773,24,11
Nouvelle-Aquitaine,BTS,766,32,75
Nouvelle-Aquitaine,Autre formation,535,23,75
Occitanie,CPGE,390,40,76
Auvergne-Rhône-Alpes,BTS,620,30,84
Auvergne-Rhône-Alpes,CPGE,485,28,84
Bretagne,BTS,822,25,53
Auvergne-Rhône-Alpes,BTS,386,22,84
Ile-de-France,CPGE,220,23,11
Grand Est,BTS,145,10,44
Nouvelle-Aquitaine,BTS,111,8,75
Nouvelle-Aquitaine,BTS,163,8,75
Normandie,BTS,114,26,28
Grand Est,BTS,251,26,44
Provence Alpes Côte d'Azur,BTS,343,18,93
Ile-de-France,BTS,849,28,11
Provence Alpes Côte d'Azur,Autre formation,99,19,93
Normandie,BTS,268,9,28
Normandie,CPGE,546,20,28
Pays de la Loire,BTS,175,6,52
Pays de la Loire,BTS,624,32,52
Pays de la Loire,BTS,360,23,52
Auvergne-Rhône-Alpes,BTS,354,33,84
Auvergne-Rhône-Alpes,BTS,169,14,84
Auvergne-Rhône-Alpes,BTS,544,27,84
Auvergne-Rhône-Alpes,BTS,399,22,84
Ile-de-France,BTS,1116,23,11
Bretagne,BTS,496,24,53
Ile-de-France,Autre formation,768,3,11
Ile-de-France,BTS,33,3,11
Ile-de-France,Autre formation,426,13,11
Bourgogne-Franche-Comté,BTS,253,22,27
Normandie,BTS,244,27,28
Auvergne-Rhône-Alpes,CPGE,2186,47,84
Ile-de-France,BTS,1307,29,11
Grand Est,BTS,139,47,44
Bretagne,BTS,274,21,53
Bretagne,BTS,559,24,53
Nouvelle-Aquitaine,BTS,165,13,75
Nouvelle-Aquitaine,BTS,516,14,75
Occitanie,Autre formation,275,30,76
Nouvelle-Aquitaine,BTS,195,10,75
Nouvelle-Aquitaine,BTS,384,26,75
Auvergne-Rhône-Alpes,CPGE,1220,90,84
Auvergne-Rhône-Alpes,CPGE,1031,86,84
Nouvelle-Aquitaine,CPGE,508,31,75
Occitanie,BTS,480,29,76
Auvergne-Rhône-Alpes,CPGE,1320,84,84
Grand Est,BTS,268,17,44
Grand Est,BTS,195,8,44
Ile-de-France,BTS,847,18,11
Ile-de-France,CPGE,518,66,11
Auvergne-Rhône-Alpes,BTS,111,11,84
Auvergne-Rhône-Alpes,BTS,337,29,84
Pays de la Loire,BTS,147,18,52
Bretagne,BTS,982,21,53
Bretagne,Autre formation,1238,31,53
Bretagne,BTS,167,29,53
Bretagne,Autre formation,208,26,53
Provence Alpes Côte d'Azur,CPGE,152,14,93
Provence Alpes Côte d'Azur,BTS,505,30,93
Bourgogne-Franche-Comté,BTS,49,9,27
Ile-de-France,BTS,583,30,11
Ile-de-France,BTS,393,5,11
Ile-de-France,Autre formation,147,10,11
Ile-de-France,Autre formation,122,12,11
Nouvelle-Aquitaine,CPGE,878,93,75
Nouvelle-Aquitaine,CPGE,412,42,75
Ile-de-France,BTS,614,34,11
Ile-de-France,BTS,913,30,11
Auvergne-Rhône-Alpes,CPGE,605,23,84
Ile-de-France,BTS,198,26,11
Nouvelle-Aquitaine,BTS,210,25,75
Nouvelle-Aquitaine,BTS,169,18,75
Ile-de-France,BTS,288,26,11
Pays de la Loire,BTS,894,36,52
Pays de la Loire,BTS,1472,58,52
Provence Alpes Côte d'Azur,BTS,1066,7,93
Provence Alpes Côte d'Azur,BTS,174,7,93
Bourgogne-Franche-Comté,CPGE,1147,48,27
Bourgogne-Franche-Comté,CPGE,561,82,27
Ile-de-France,CPGE,2674,73,11
Bourgogne-Franche-Comté,BTS,33,4,27
Bourgogne-Franche-Comté,BTS,156,19,27
Ile-de-France,BTS,1199,34,11
Auvergne-Rhône-Alpes,CPGE,2828,139,84
Auvergne-Rhône-Alpes,CPGE,820,45,84
Auvergne-Rhône-Alpes,CPGE,611,81,84
Bretagne,CPGE,281,45,53
Ile-de-France,CPGE,4536,94,11
Ile-de-France,CPGE,2541,42,11
Occitanie,Autre formation,263,14,76
Ile-de-France,BTS,437,25,11
Grand Est,BTS,59,6,44
Grand Est,Autre formation,481,33,44
Nouvelle-Aquitaine,BTS,300,26,75
Bourgogne-Franche-Comté,BTS,421,26,27
Provence Alpes Côte d'Azur,BTS,160,27,93
Ile-de-France,BTS,241,11,11
Auvergne-Rhône-Alpes,BTS,176,8,84
Auvergne-Rhône-Alpes,BTS,186,19,84
Normandie,CPGE,448,25,28
Auvergne-Rhône-Alpes,BTS,124,8,84
Grand Est,CPGE,548,39,44
Grand Est,BTS,612,16,44
Ile-de-France,BTS,439,16,11
Auvergne-Rhône-Alpes,CPGE,173,18,84
Grand Est,Autre formation,169,11,44
Grand Est,Autre formation,105,8,44
Auvergne-Rhône-Alpes,CPGE,377,34,84
Ile-de-France,CPGE,1013,77,11
Ile-de-France,BTS,466,42,11
Ile-de-France,Autre formation,180,13,11
Grand Est,CPGE,952,98,44
Occitanie,BTS,504,16,76
Grand Est,BTS,807,26,44
Auvergne-Rhône-Alpes,BTS,2379,32,84
Auvergne-Rhône-Alpes,BTS,699,26,84
Auvergne-Rhône-Alpes,CPGE,161,20,84
Ile-de-France,CPGE,4712,94,11
Ile-de-France,CPGE,2630,46,11
Ile-de-France,BTS,391,20,11
Provence Alpes Côte d'Azur,BTS,465,14,93
Ile-de-France,BTS,2103,15,11
Ile-de-France,CPGE,432,29,11
Occitanie,BTS,329,14,76
Nouvelle-Aquitaine,BTS,275,31,75
Nouvelle-Aquitaine,BTS,169,9,75
Auvergne-Rhône-Alpes,Autre formation,70,9,84
Ile-de-France,CPGE,620,37,11
Bretagne,BTS,128,14,53
Bretagne,BTS,351,30,53
Occitanie,BTS,293,20,76
Occitanie,BTS,95,14,76
Grand Est,BTS,125,13,44
Grand Est,BTS,208,23,44
Occitanie,BTS,38,8,76
Nouvelle-Aquitaine,BTS,275,15,75
Auvergne-Rhône-Alpes,BTS,227,7,84
Bretagne,BTS,223,26,53
Ile-de-France,BTS,184,10,11
Pays de la Loire,BTS,294,11,52
Provence Alpes Côte d'Azur,BTS,184,9,93
Provence Alpes Côte d'Azur,BTS,314,17,93
Occitanie,BTS,578,28,76
Occitanie,BTS,1758,10,76
Occitanie,BTS,1583,8,76
Occitanie,Autre formation,402,9,76
Auvergne-Rhône-Alpes,BTS,398,9,84
Nouvelle-Aquitaine,BTS,870,33,75
Grand Est,Autre formation,87,12,44
Auvergne-Rhône-Alpes,BTS,183,4,84
Auvergne-Rhône-Alpes,BTS,662,9,84
Auvergne-Rhône-Alpes,BTS,867,9,84
Occitanie,BTS,246,12,76
Grand Est,BTS,292,13,44
Grand Est,BTS,127,10,44
Ile-de-France,BTS,253,13,11
Ile-de-France,BTS,1809,12,11
Occitanie,BTS,352,16,76
Occitanie,BTS,466,23,76
Ile-de-France,Autre formation,599,40,11
Ile-de-France,Autre formation,219,9,11
Occitanie,BTS,687,28,76
Grand Est,BTS,1871,27,44
Grand Est,BTS,1020,26,44
Grand Est,BTS,1735,33,44
Grand Est,Autre formation,651,31,44
Grand Est,CPGE,82,19,44
Ile-de-France,BTS,292,29,11
Grand Est,BTS,236,10,44
Auvergne-Rhône-Alpes,BTS,384,11,84
Pays de la Loire,BTS,117,20,52
Occitanie,BTS,597,27,76
Ile-de-France,BTS,528,12,11
Ile-de-France,BTS,532,20,11
Provence Alpes Côte d'Azur,BTS,117,11,93
Auvergne-Rhône-Alpes,BTS,373,29,84
Nouvelle-Aquitaine,BTS,669,15,75
Auvergne-Rhône-Alpes,BTS,227,21,84
Auvergne-Rhône-Alpes,BTS,261,31,84
Auvergne-Rhône-Alpes,BTS,445,20,84
Ile-de-France,BTS,90,10,11
Ile-de-France,Autre formation,127,16,11
Ile-de-France,Autre formation,76,4,11
Auvergne-Rhône-Alpes,CPGE,5449,136,84
Auvergne-Rhône-Alpes,CPGE,2361,91,84
Auvergne-Rhône-Alpes,CPGE,2581,44,84
Ile-de-France,BTS,586,23,11
Provence Alpes Côte d'Azur,BTS,213,13,93
Provence Alpes Côte d'Azur,CPGE,734,61,93
Provence Alpes Côte d'Azur,BTS,392,44,93
Ile-de-France,BTS,172,9,11
Bretagne,CPGE,603,48,53
Ile-de-France,BTS,982,32,11
Bourgogne-Franche-Comté,Autre formation,104,9,27
Ile-de-France,BTS,460,27,11
Bourgogne-Franche-Comté,BTS,86,13,27
Auvergne-Rhône-Alpes,BTS,230,17,84
Nouvelle-Aquitaine,BTS,267,19,75
Nouvelle-Aquitaine,BTS,267,12,75
Nouvelle-Aquitaine,BTS,216,15,75
Nouvelle-Aquitaine,BTS,131,8,75
Occitanie,BTS,198,14,76
Occitanie,CPGE,226,17,76
Grand Est,BTS,204,26,44
Nouvelle-Aquitaine,BTS,77,5,75
Grand Est,BTS,556,14,44
Ile-de-France,BTS,384,21,11
Ile-de-France,BTS,315,63,11
Ile-de-France,Autre formation,1400,13,11
Ile-de-France,Autre formation,133,5,11
Ile-de-France,Autre formation,718,11,11
Ile-de-France,Autre formation,372,8,11
Auvergne-Rhône-Alpes,CPGE,275,26,84
Auvergne-Rhône-Alpes,BTS,338,25,84
Auvergne-Rhône-Alpes,BTS,44,1,84
Grand Est,BTS,53,9,44
Grand Est,BTS,235,14,44
Grand Est,BTS,194,27,44
Pays de la Loire,CPGE,1015,88,52
